,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
1895,11088,USER USER USER USER Sodakoh tapi ngarap imbalan wakakkakkak otak ganti presiden emang somplak',1,1,1,0,0,0,0,0,1
1896,3368,"USER Pd thn 780, agama Buddha sdh cukup kokoh dalam peradaban masyarakat pd masa itu, hingga mampu membangun candi yg amat luas, Candi Sewu. (prambanan?)\nPd waktu yg bersamaan penganut agama Hindu di Utara jg membangun candi yh tak kalah besarnya,",0,0,0,0,0,0,0,0,0
1897,3510,USER Diam kau kampang saya sedang sakit kepala',1,1,1,0,0,0,0,0,1
1898,12152,Sebenarnya ini yg diinginkan rakyat lengserkan jokowi,1,0,1,0,0,0,0,0,1
1899,5222,"""Dalam atmosfer peradaban patriarkal, di mana lelaki dan penis adalah atribut yang maha penting, transgender perempuan atau transpuan dianggap sebagai pengkhianatan serius terhadap kelelakian."" URL URL",0,0,0,0,0,0,0,0,0
1900,2351,"USER Habis baca ini aku takut karena aku merasa 'insecure attachment' both ambivient dan disorganized ada dalam diri aku. Jadi aku cacat ya? Aku harus gimana untuk memperbaiki itu ka phoerange? Bagaimana ka USER menghadapi itu semua?""",0,0,0,0,0,0,0,0,0
1901,342,"USER Lansung tag partainya...\nGa berani ya, berarti kau BANCI....'",1,1,1,0,0,0,0,1,0
1902,6800,UNDUR UNDUR FC mah culun ngaku nya team hebat tapi lawan PERSIB aja minta di undur hahahahaha FUCK JOKODRI!',1,1,0,1,0,0,0,0,1
1903,11761,USER USER pasti kafir bahlul bong200 \xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,1,0,0,0,0
1904,5725,"Luar Biasa!!! untuk mengawal pendistribusian pupuk tepat sasaran bagi para petani untuk Musim Tanam ke-2 dilaksanakan oleh BUMDes ""Bina Manfaat"" #Tlogorejo #Kepohbaru #Bojonegoro ; ; Rencanakan-Dirikan-Kembangkan; ; ""BUMDes Menopang Ekonomi Rakyat""; USER",0,0,0,0,0,0,0,0,0
1905,7115,Mari bersama menyukseskan Pilkada malang !! Nomor 1 !!! #madepmantebmanetep #rendrasanusi #pilkadamalang,0,0,0,0,0,0,0,0,0
1906,5991,"Ingin pake kacamata, tapi mataku sipit nanti tenggelam tida yha'",0,0,0,0,0,0,0,0,0
1907,3572,USER USER USER tolol! Die gaada sangku pautnya! Ngapain lu blg pengecut?dasar tolol',1,1,1,0,0,0,0,0,1
1908,2291,"USER klo jaman dki yg dimainkan isu cina ,kapir. sekarang yg cina kapir justru dari keluarga si ono. silit eh sulit lah'",1,1,0,1,0,1,0,0,0
1909,1655,USER Mainnya di jamban \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
1910,7583,"USER Tai kucing, cina mulai intervensi wilayah kalimantan, hati Hati gara gara ahok simulut jamban'",1,1,0,1,0,1,0,0,0
1911,10399,"Saat ada tokoh yang bilang umat Muslim di negeri ini tertekan, sebagai Muslim saya melihat justru umat agama lain lebih tertekan.; ; Jumlah paling besar justru bikin kita makin egois, merasa punya hak lebih besar dibandingkan penganut agama lain.",0,0,0,0,0,0,0,0,0
1912,7216,"Mintak jasa baik kawan-kawan timeline RT benda ni .; ; My relative (Nurliyana Abdul Raziff) mengalami Hyper Thyroid , and itâ??s become worse right now . She really need bantuan kewangan untuk rawatan; ; Boleh bank in kat account ni :; Nurliyana Abd Razif; 0",0,0,0,0,0,0,0,0,0
1913,10457,"USER USER USER Profile anda sih cukup berumur, tapi kemampuan berfikir otak anda nggak lebih dari anak SD yg percaya saja dg tulisan blogger. TUA KACRUT.'",1,1,1,0,0,0,0,0,1
1914,6740,USER USER TAE UCINK SIAPA YG SIRIK\xf0\x9f\x98\xa0\xf0\x9f\x98\xa1\n\nEmang mo gangguin kalean:(\n\nDiem lu coeg',1,1,1,0,0,0,0,0,1
1915,3118,"Pada Sabtu (21/4/2018) pagi, Masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten (KP3B) di Curug, Kota Serang. #SebaBaduy2018; DM",0,0,0,0,0,0,0,0,0
1916,3005,USER USER Mniadi aktivisi itu memang unt mngkritisi kebijakan mngkoreksi langkah rezim yg kurang pas ataupun keliru ..speti halnya anda protes ...',0,0,0,0,0,0,0,0,0
1917,11239,USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?',0,1,0,0,0,0,0,0,0
1918,249,"""Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018""",0,0,0,0,0,0,0,0,0
1919,10679,Keduanya nggak sok2an pengen jadi Imam kan ð???,0,0,0,0,0,0,0,0,0
1920,9345,Semoga bisa ketemu Presiden di IstanaKepresidenan Bogor,0,0,0,0,0,0,0,0,0
1921,449,Dia takut banci tapi :( USER URL,0,1,0,0,0,0,0,0,0
1922,5178,Ayo lengserkan Jokowi. Dimulai dari bugis.,1,0,1,0,0,0,0,0,1
1923,13024,"USER Pak USER walau belum semua tahu Quran kitab sampah, Anda masih berani buat lomba nyanyi Quran?",1,1,0,1,1,0,0,0,0
1924,5564,Nama: Andi Taufan Tiro Status: Terpidana Kasus: Korupsi Mendukung Anies-Sandi,1,0,1,0,0,0,0,0,1
1925,8383,"Hai kau USER kalau ngomong pakai data, jangan by congor doang loh.., mana nasionalisme loh belain TKA, dasar kau'",0,1,0,0,0,0,0,0,0
1926,13157,"USER Pak Recep..............anda salah, itu gubernur pakkkk....bukan presiden ., presiden kami lagi di Got.... ; Nih liat kalo gak percaya...",1,0,1,0,0,0,0,0,1
1927,2908,"Menanggapi cuitan USER"" di Indonesia Presiden Jokowi diejek antek asing &amp; aseng. Sementara diluar dia malah dikagumi krn sikap tegas &amp; beraninya thd klaim RRC diLaut China Selatan. Apalagi ketika negara Asia Tenggara lain pd manut dgn kl",0,0,0,0,0,0,0,0,0
1928,10791,USER USER USER USER USER USER USER USER hihihihi ciri khasnya cebong kacung klo udh dongok ya gini neh \xf0\x9f\x91\x86\xf0\x9f\x91\x86',1,1,0,1,0,0,0,0,1
1929,9294,"Yah silahkan klo mau ganti pakde, tpi dgn cara yg sportif n elegan, untuk soal gerakan subuhan itu sngat kental unsur politisnya, itu yg aku tekankan, bkn melebar kmn2",0,0,0,0,0,0,0,0,0
1930,4815,"TOP,GD,SEUNGRI,DONGHAE,EUNHYUK,TIFFANY,TAEYEON,BOM,CL,D.O,KAI,CHANYEOL,HIMCHAN,LEO,L BIASED'",0,0,0,0,0,0,0,0,0
1931,12360,"USER Bohay tuh bokong nya , doggy stile enak'",0,1,0,0,0,0,0,0,0
1932,11792,Junhoe kenapa si \xf0\x9f\x98\x82\xf0\x9f\x98\x82 gue kek... lahanjir ada yg lebih geblek dari gue.',0,1,0,0,0,0,0,0,0
1933,13151,USER USER Komnasham sontoloyo',1,1,0,1,0,0,0,0,1
1934,2751,RT USER: Contoh babi 1:\n\nDah tahu dah nak merah pegi jalan lagi. Kalau tak sangkut takpe. Ni sangkut kat tengah jalan. Pastu orang lain\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
1935,10538,RT USER: Niikmat banget duo cogant abizz lagi ngentot ...\n\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL,0,1,0,0,0,0,0,0,0
1936,11517,USER kirain banci:(',0,1,0,0,0,0,0,0,0
1937,8993,"USER USER USER Lha, knp masuk wahabi? Emang orang cerita wahabi n NU?\n\nTong, di atas itu cerita ttg pki, kok ente nyelonong ke wahabi?'",0,0,0,0,0,0,0,0,0
1938,6111,"USER Ini sebenarnya yang membuat kita sampai sekarang paranoid setengah mati dengan Tionghoa.\n\nOverseas Chinese, mengikut asas kewarganegaraannya, adalah ius sanguinis, alias mau lahir dimanapun otomatis WN Tiongkok, baik itu Nasionalis (Taiwan",0,0,0,0,0,0,0,0,0
1939,9424,USER asu guwatel sok jual mahal bangettt asuuuuuuuuuuuuu',1,1,1,0,0,0,0,0,1
1940,2060,Boleh donk..\n\nUMAT ISLAM membuat DAFTAR nama2 MENTERI SONTOLOYO dan MENTERI yg KORUP\n\nBgaimana klo DIMULAI dg nama :\n\nUSER \n\nMenteri paling SONTOLOYO\nMengaku MUSLIM tp tabiatnya menista ISLAM\n\nMenteri yg pro LGBT ini justru membata,1,1,1,0,0,0,0,0,1
1941,11098,RT USER: Ni memek tyap hri snge mulu',0,1,0,0,0,0,0,0,0
1942,10868,RT USER: Part3 . Anjing Enk bgt ... Si ganteng bertato Ngerasain setiap sodokan kontol gw\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL,0,1,0,0,0,0,0,0,0
1943,7651,40. Jika Jokowi mundur maka akan bergelar negarawan tapi hal itu mustahil pasti akan tetap bertahan dan kita akan melihat berakhir,1,0,1,0,0,0,0,0,1
1944,3636,USER USER Tokoh islam = prabowo\nPartai islam = gerindra\n\nKntl',1,1,0,1,0,0,0,0,1
1945,1648,"USER USER USER Kasusnya SP3, BONG.. Gak terbukti..\n\nCuma Halu para cecungung kodok, alias cebong aja itu..'",1,1,0,1,0,0,0,0,1
1946,5735,USER USER Anggota DPR yang Amnesia Parah ...gini koq ada yg memilih dan merasa diwakili orang ini..... wkwkwkwk',0,0,0,0,0,0,0,0,0
1947,4371,USER Katanya anti Aseng...? Gak mau dijajah secara ekonomi sama China..kok impor dari sana..?',0,0,0,0,0,0,0,0,0
1948,10259,tweet mijoo yang rt mayan juga wkwkwk emang edan si mbanya',0,1,0,0,0,0,0,0,0
1949,11023,"USER USER Seharusnya Ulama itu bersifat spt Gus Mus.Andaikan ulama sekarang ini sifatnys spt GusMus,negara dan rakyat ini akan tenang.Tausyiah dan kata2nya sangat beradab dan mendinginkan suasana tidak mengadu domba sesama muslim dgn prin",0,0,0,0,0,0,0,0,0
1950,12154,RT USER: Enaknya Kesusu #cutepasutri #naked #toge #nude #puting #sexy #sange #bugil #tantebinal #tantemontok #amateur #tantesemo\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
1951,13064,"1. Salam sahabat, Islam Indonesia, NU, Jutaan Warga Nahdlyin hari ini menangis, Waliyul Majdub, Wali ""Gila"", selasa mlm cicit Syaikhona Kholil Bangkalan meninggal dunia, meninggalkan ajaran kesederhanaan dan puluhan cerita Kasyaf,Karomah dan keajaibannya s",0,0,0,0,0,0,0,0,0
1952,8354,USER KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah KPK memeriksa Gubernur Sumater,0,0,0,0,0,0,0,0,0
1953,3433,USER USER Wah bawang nya aseng nih gan',0,0,0,0,0,0,0,0,0
1954,8336,USER USER USER USER USER Apa salah dan dosaku silit?',0,1,0,0,0,0,0,0,0
1955,9904,RT USER: nih ya baca tai. udah dong jangan spam minta kado!!! USER URL,1,1,1,0,0,0,0,0,1
1956,2869,USER USER USER Cuihhhhhhh najis',1,1,0,1,0,0,0,0,1
1957,6243,"2. Dia sudah ""berulang-kali"" dilaporkan masyarakat terkait Ujaran Kebencian &amp; Fitnah serta Penodaan Agama &amp; Ulama, tp prosesnya di Polisi ""super lambat"", tak sesigap saat polisi menangkap Aktivis 212 spt Ust Alfian &amp; Bang Jonru Ginting.",1,0,0,1,0,0,0,0,1
1958,2542,"USER Yang namanya kapitalis emang kejam sih dalam konteks apapun, mending beli di warung2 kecil/toko2 lusinan bisa mensejahterakan rakyat juga. Pertanyaan gua selanjutnya, lu masih inget ga sama gua? Haha'",0,0,0,0,0,0,0,0,0
1959,9598,Sampe lupa besok pagi sidang pendadaran. Ahaha. Anjir. Anjir. Mampus.',0,1,0,0,0,0,0,0,0
1960,5384,KPK: Banyak Kepala Daerah Tertangkap Bukan karena PilkadaÂ Langsung,0,0,0,0,0,0,0,0,0
1961,9498,USER USER Surban putih jubah putih ht nya busuk2 se busuk tae onta bro.',1,1,0,1,0,0,0,0,1
1962,3591,"Adopsi Kecerdasan Buatan, Potensi Ekonomi Digital Bisa Mencapai 23 Triliun Dollar AS",0,0,0,0,0,0,0,0,0
1963,2349,USER USER Makin sarap nih si jul... Bntr lagi sirosis dia.',1,1,1,0,0,0,0,0,1
1964,10193,Mayoritas Warga Tak Ingin Jokowi Jadi Presiden Lagi #KlikRMOL #survei,0,0,0,0,0,0,0,0,0
1965,11813,Posting Gambar Jokowi dan Megawati di Atas Ranjang Eko Prabowo Ditangkap. JokowiAgain,1,0,1,0,0,0,0,0,1
1966,6793,"Oh paham \xf0\x9f\x98\x82\nItu cewek bercadar ingat cerita ini kali yak.. \nSaya kasih tau.. Ini cerita cuma ngasih minum anjing, bukan melihara anjing.. Elu paham kgak?? Dasar banci \xf0\x9f\x98\x82, aslinya cowok nyamar jadi cwek bercadar. URL",1,1,1,0,0,0,0,1,0
1967,10814,"USER Keduluan sm China, produksi cangkul, traktor, penyemprot hama, genset dll \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
1968,7620,USER Peh aku dah cacat weh',0,0,0,0,0,0,0,0,0
1969,3455,"Di Amerika, diketahui sekitar 200.000 orang setiap tahunnya pindah dari agama Kristen ke agama Islam.",0,0,0,0,0,0,0,0,0
1970,3617,RT USER: Cowok ganteng six pack pamer kontol besar beurat di kamar URL,0,1,0,0,0,0,0,0,0
1971,11291,"Sontoloyo itu penggembala itik. Tapi istilah ini mngalami pergeseran makna: gak beres, lambat, dsb.\n\nSama kayak bajingan. Itu sebetulnya pngndara cikar. \n\nBetul gak Mas USER ?'",1,1,1,0,0,0,0,0,1
1972,8573,'Super Gubernur' Anies Bertemu Erdogan -,0,0,0,0,0,0,0,0,0
1973,10575,Cinta yg sejati adalah ketika kamu buta akan sekelilingmu. #Eikichi [GTO]',0,0,0,0,0,0,0,0,0
1974,883,USER Namanya sesuai.\nOrg yahudi sebut Aaron. Arab sebut Harun. Yahudi sebut Yochanan. Arab sebut Yahya.',0,0,0,0,0,0,0,0,0
1975,756,"USER Bung Fadly, timbang kadar Iman seseorang pake apa, timbangan sayur? Jgn2 kadar iman pak TGB lbh tinggi dr fadly yg drg bawa bunga ke makam pendiri Sosialis Komunis?'",0,0,0,0,0,0,0,0,0
1976,12207,Barakallah Bang USER ...smg Allah sll menjaga bang sandi dan Pak Anies,0,0,0,0,0,0,0,0,0
1977,4178,jangan dipandang remeh isu LGBT.\nHancur generasi bila LGBT ini diamalkan secara meluas.\nSepatutnya kita menjadi penentang bukannya penyokong.\nPerkara ini melanggar fitrah manusia dan agama.\nSemoga Allah lindungi kita.\n#MalaysiaBaharu \n#LGBT',0,0,0,0,0,0,0,0,0
1978,5270,USER USER USER USER Riya banget lu... Singapore kan kapir Jul... lah lu ngapain 100x ke Singapore? Nyari minyak babi Jul? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,1,0,0,0,0
1979,10164,Djarot akan menjadi gubernur pada sisa masa jabatan periode 2012-2017.,0,0,0,0,0,0,0,0,0
1980,492,"USER ayo pilih alin aja! alin tuh bawel banget semuanya diomongin, ngeliat banci dijalanan aja aku omongin tapi baik kok :('",0,1,0,0,0,0,0,0,0
1981,11714,"USER Gk ada ..cuma pindah dari tangan asing ke asing lagi , Indonesia tetap jadi penonton aja'",0,0,0,0,0,0,0,0,0
1982,1750,USER Bawang putih orang kafir... China paham komunis... Awas bawang putihnya tar bikin negara di Indonesia',1,0,0,1,0,1,0,0,0
1983,10131,Wagirin Aarman Apresiasi Usulan Pilkada Kembali Dipilih DPRD,0,0,0,0,0,0,0,0,0
1984,5900,USER USER USER USER USER USER USER Terbantahkan mata lo. Dongo banget lo tong. Ngomong ngasal mulu. Tolol',1,1,1,0,0,0,0,0,1
1985,379,"Sudah jangan terlalu banyak membingkai bangkai, cukup menjadikannya pelajaran saja, agar hidup kita semakin baik pada masa yang akan datang.'",0,0,0,0,0,0,0,0,0
1986,9091,"USER jangan bikin cacat diri sendiri. roh dalam diri kita ini kalau bisa ngomong mungkin dia bakal bilang ""aku nyesal harus tinggal di dalam diri orang kaya kamu"" hargain diri kamu,'",0,0,0,0,0,0,0,0,0
1987,11958,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0
1988,465,USER aku gakuat karna jijik makanya ku cepetin \xf0\x9f\x98\x8c berasa kita yg dikejar2 yaaa sampe mau napas aja jadi sungkan wkwkwk',0,0,0,0,0,0,0,0,0
1989,8593,"Prediksi Togel Hongkong Kamis 29 Maret 2018\n\nAngka Main : 9123\n\nMistik : 6058\n\nAngka jagaan : 38, 68, 05\n\nShio : Monyet'",0,0,0,0,0,0,0,0,0
1990,3667,"Udah lihat ig story' mahasiswa kampang ngeluh dengan tugasnya belum hari ini?""",0,1,0,0,0,0,0,0,0
1991,9520,"Pada tahun 2045, Indonesia diprediksikan mjd negara ekonomi terbesar no 4 di dunia. Tentunya era tsb milik generasi muda.; Utk itu, diperlukan kesiapan &amp; bekal kompetensi yg kuat agar generasi muda siap memasuki era ekonomi digital revolusi industri ge",0,0,0,0,0,0,0,0,0
1992,3784,USER Sama ak asing g.',0,0,0,0,0,0,0,0,0
1993,4723,"USER Pas sd. gw dikatain cina gitu, ya sambil ketawa2 gt gw kesel bgt lah gilak ya, ya sebenernya gw ada keturunan cina dikit. tp kesel bgt ngata2innya sampe bnr bnr pen nangis dah. tp sekarang2 gue udh ga terlihat sipit ehehe.'",0,0,0,0,0,0,0,0,0
1994,197,Misi4: Membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya Jawa Barat yang luhur #No3JabarAsyik #Asyikm3nang,0,0,0,0,0,0,0,0,0
1995,7485,Nah Lo...,0,0,0,0,0,0,0,0,0
1996,857,"Buat pak USER USER ,ambisi kekuasaan boleh dan sah2 sj,masa pak USER dibilang otoriter sih?. URL",1,0,1,0,0,0,0,0,1
1997,7223,USER USER gubernur kok ga bisa bayar tukang konsep tkg ketik...? payah laah.; ; udah deh sebaiknya; #2019GantiPresiden; #2019GantiPresiden,1,0,1,0,0,0,0,0,1
1998,10805,"1. Proyek infrastruktur Pemerintah kembali bermasalah. Terbaru, proyek Jalan Tol Manado-Bitung di Tumaluntung, Kabupaten Minahasa Utara, Sulawesi Utara.",0,0,0,0,0,0,0,0,0
1999,12399,USER USER Tapi aku tetap berdiri kukuh dengan tweet pertama aku. Menggunakan agama untuk mainan politik.,0,0,0,0,0,0,0,0,0
2000,432,"Bismillah, Melayu Raya, Tanah Melayu macam-macam nama kita pernah dengar. Tapi pernah tak kita kaji, besar mana jajahan Tanah Melayu dulu? Dalam thread ini saya akan kupaskan serba sedikit tentang bani jawi.'",0,0,0,0,0,0,0,0,0
2001,10777,USER makasih maho',0,1,0,0,0,0,0,0,0
2002,10827,USER Ku mau ngentot lobang pantatmu cantik km mampu ngga kontol urut besar ukuran 3jari setengah besar panjang..km sanggup cantik?',0,1,0,0,0,0,0,0,0
2003,8178,panwaslu kec kota kediri menghimbau untuk mensukseskan pilkada diwilayah kota kediri:,0,0,0,0,0,0,0,0,0
2004,13079,USER USER USER Kabur karna tdk sependapat dgn Presiden Sukarno karna di Kabinet Presiden Sukarno banyak PKI',0,0,0,0,0,0,0,0,0
2005,7926,JADI YANG JOGET JOGET 4MINUTE DI HONGDAE TUH GIDLE???? edan maning',0,1,0,0,0,0,0,0,0
2006,2516,"[askmf] sedih gaksi waktu orang2 ngeledekin doi tentang kita gitu, dia jawab ""najis, bocah.""? :""('",0,1,0,0,0,0,0,0,0
2007,12380,USER Ha ha ha ha ha ....calon presiden ..cuma jago cocot ha ha ha ...ngurusi DKI kagak becus ha ha ha ha',1,1,1,0,0,0,0,0,1
2008,5193,"USER 1.Melaui kredit konsorsium 4 bank asing, Inalum akuisisi 51% saham Mc Moran di FI. Diperlukan dana hampir 100 trilyun utk akuisisi 51% saham. Artinya dividen yg akan diperoleh Inalum digunakan utk bayar hutang. Butuh waktu berapa lama melunas",0,0,0,0,0,0,0,0,0
2009,5732,Mereka semakin nekat kalau terciduk untuk framing pak Jokowi diktator &amp; anti islam URL,1,0,1,0,0,0,0,0,1
2010,5501,Jokowi dulu merangkap menteri PU. Skrg merangkap Juru Bicara Kepresidenan ?,0,0,0,0,0,0,0,0,0
2011,10470,"USER USER Biar lu bacot wahabrer wahbrot ga ngaruh bong! soal lu KAFIR, KAFIR aja napa sensi....'",1,1,1,0,1,0,0,0,0
2012,6248,"harusnya pemerintah Indonesia mengeluarkan RUU Anti Budha, biar budha di Indonesia di usir dari Indonesia",1,0,0,1,1,0,0,0,0
2013,12978,USER bahasa indonya cacad',0,1,0,0,0,0,0,0,0
2014,6801,"USER Semarang kaline butek,,\nSing disayang mripate picek'",1,1,1,0,0,0,1,0,0
2015,12572,USER arahnya mau dibawa seperti pilkada DKI ya kang. ko jadi bahaya laten ya kalau semua pilkada dibikin kayak gitu..,0,0,0,0,0,0,0,0,0
2016,10300,Siapa yang kunyuk mas hehe URL,0,1,0,0,0,0,0,0,0
2017,6625,USER Gausa diingetin dong kampret luh :(((',0,1,0,0,0,0,0,0,0
2018,7694,Gue suka kalo bangtan kampang kumat ayo lagi ayo lagiii USER',0,1,0,0,0,0,0,0,0
2019,12854,USER aku bom sampe 200 nih',0,0,0,0,0,0,0,0,0
2020,9454,"USER Setelah hina kyai NU, bilang sejalan dgn NU\nSetelah hina ahok, ajak gabung ahok \nAntum gak mabok kencing onta ya akhi?'",1,1,1,0,0,0,0,0,1
2021,11155,Sumpah ya ini railink depan gue pengen gue timpuk pake apapun. Tai',1,1,1,0,0,0,0,0,1
2022,5151,USER USER USER USER Ada PKI ya Bu? Saya tak melihatnya',0,0,0,0,0,0,0,0,0
2023,10034,"USER USER Ku yg mukanya pas umur 16, literally kentang, bukan yg mulus bersih tanpa cacat spt yg kau bilang, aku can't relate. Skincare tuh sesimple fw aja perlu bgt""",0,0,0,0,0,0,0,0,0
2024,4403,"USER Presiden USER, saya dukuuuuuuung #RakyatB3rsamaJKW",0,0,0,0,0,0,0,0,0
2025,2790,"USER USER USER Terang benderang Boediono berkeinginan menjadi Wapres saat itu, dzholimnya dia membohongi rakyat bahkan anak buahnya dengan menutupi seakan ekonomi Indonesia pasti runtuh jika tdk menyelamatka bank Century. Bung RR ba",1,0,1,0,0,0,0,0,1
2026,12962,"USER Critical Eleven, Posesif, Habibie &amp; Ainun, Laskar Pelangi, Marlina si Pembunuh Dalam Empat Babak, Sekala Niskala, My Idiot Brother, film-filmnya Ernest juga kocak tuh wajib ditonton'",0,0,0,0,0,0,0,0,0
2027,4215,Yesung adalah seorang Katholik',0,0,0,0,0,0,0,0,0
2028,12247,"AKP SUKARNO,S.H. Ka Polsek bersama Anggota Polsek Panekan, berdialogis dengan Kepala Desa Milangasri Panekan di Kantor Desa Milangasri dan menitipkan pesan Kamtibmas dan ikut mensukseskan Pilkada damai tanpa ujaran kebencian dan unsur Sara. Rabu 11/04",0,0,0,0,0,0,0,0,0
2029,1190,USER Ayo dah dukung penuh 1.000%; Yg jelas #2019GantiPresiden,1,0,1,0,0,0,0,0,1
2030,10989,Priski bolot banget',1,1,1,0,0,0,1,0,0
2031,232,"Nikita Mirzani udah pake hijab, yg masih ngomong cebang cebong udah pernah fantasiin doi belom? Uh ah!! #cokoRers'",1,1,1,0,0,0,0,0,1
2032,9118,USER bajingan presiden',1,1,1,0,0,0,0,0,1
2033,10488,"USER USER USER USER Seperti yang saya katakan, soal pekerjaan jangan dicampur adukkan dengan kesempatan mengembangkan ilmu. Belum tentu mengerjakan yang butuh pengenalan warna. Contohnya, bidang seni rupa melarang buta warna",0,0,0,0,0,0,0,0,0
2034,3355,USER USER USER USER USER Duh lebay nya..\nAnk didik soeharto katanya. Bahwa benar bob hasan itu pernah jdi mentri dlm kbinet pembangunan. Masa jbatan cm 3 bln. 16 Maret 1998 \xe2\x80\x93 21 Mei 1998. Bob hasan aka Mohammad h,0,0,0,0,0,0,0,0,0
2035,2179,allah itu dekat dan penuh kasih sayang,0,0,0,0,0,0,0,0,0
2036,9469,Apa hasilnya SBY berkuasa selama 10 tahun? Proyek pada mangkrak dan korupsi besar-besaran. URL,1,0,1,0,0,0,0,0,1
2037,11875,"USER Tangannya pun spontan mengangkat penggorengan yang ia bawa kala melihat sosok dihadapannya mengangkat sebuah tongkat. Rapunzel bermaksud untuk siaga.\n\n""Aku Rapunzel, dan menolongmu untuk apa?""\n\nSikap waspadanya pada orang asing tidak menu",0,0,0,0,0,0,0,0,0
2038,10705,"USER USER bukan getah, itu ampas(?) \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
2039,2338,Eh kunyuk URL,0,0,0,0,0,0,0,0,0
2040,6276,"USER USER Tidak juga, saya dan istri menikah secara ekumene, saya katolik istri protestan. Diperkenankan juga katolik dengan agama selain kristiani dengan izin khusus dari gereja dan itu sah'",0,0,0,0,0,0,0,0,0
2041,1214,USER Pers seharusnya dapat mengkritisi pernyataan Menteri Agama ini agar bangsa tidak terus dibohongi,0,0,0,0,0,0,0,0,0
2042,48,KAU PENDIKAN TINGGI TAPI BODOH....GK ADA LARANG BAWA AGAMA..BIAR ORANG ISLAM YG DI BAYAR AHOK SADAR GK JADI MILIH AHOK GLA,1,1,1,0,0,0,0,0,1
